state,state_name,condition_category,condition_specific,responder_type,presumption_type,presumption_exists,rebuttable,years_service_required,pre_employment_exam_required,post_termination_months,post_termination_formula,discovery_during_employment_required,filing_deadline_notes,tobacco_exclusion,statute_citation,source_url,notes,needs_verification,iaff_url,data_retrieved
KS,Kansas,cancer,"cancer which may result from exposure to heat, radiation, or a known carcinogen",law_enforcement,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,K.S.A. 74-4952,https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. The presumption applies to disability retirement claims, not WC claims. Same statute covers 'policeman or fire fighter.' Cancer limited to types resulting from heat, radiation, or known carcinogen exposure. Part of KPERS pension system.",NA,https://www.iaff.org/presumptive-health/ks/,2026-05-23
KS,Kansas,cardiovascular,"Coronary or coronary artery disease; cerebrovascular injury (modified WC causation standard, not a presumption)",firefighter,statute,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,KSA 44-501(c)(2),https://ksrevisor.gov/statutes/chapters/ch44/044_005_0001.html,"This is not a rebuttable presumption -- it's a modified workers' compensation causation standard. To qualify, the claim must show (1) a specific identifiable work event, (2) that the cardiac or cerebrovascular event occurred within 24 hours of that event, and (3) that the event was the ""prevailing factor"" in causing it. The burden of proof never shifts to the employer. This standard was enacted in 2014 (L. 2014, ch. 25, § 1), applies to events on or after July 1, 2014, and was amended in 2024 (L. 2024, ch. 27, § 2). It exists separately from, and in addition to, the Kansas Police and Firemen's Retirement System (KP&F) pension presumption (KSA 74-4952) covered elsewhere in this dataset.",NA,https://www.iaff.org/presumptive-health/ks/,2026-08-07
KS,Kansas,cardiovascular,heart disease,firefighter,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,K.S.A. 74-4952,https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. The presumption applies to disability retirement claims, not WC claims. Presumption applies after 5 years of credited service. If member ceased being a contributing member due to service-connected disability for 6+ months and then rejoined, the presumption for heart/lung/cancer does not apply again until re-contributing for 2 years or clear evidence of duty-connection. Presumption is part of pension/retirement system (KPERS), not standalone WC statute. Burden shifts to member or other party once employer presents contrary evidence.",NA,https://www.iaff.org/presumptive-health/ks/,2026-05-23
KS,Kansas,cardiovascular,"Coronary or coronary artery disease; cerebrovascular injury (modified WC causation standard, not a presumption)",law_enforcement,statute,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,KSA 44-501(c)(2),https://ksrevisor.gov/statutes/chapters/ch44/044_005_0001.html,"This is not a rebuttable presumption -- it's a modified workers' compensation causation standard. To qualify, the claim must show (1) a specific identifiable work event, (2) that the cardiac or cerebrovascular event occurred within 24 hours of that event, and (3) that the event was the ""prevailing factor"" in causing it. The burden of proof never shifts to the employer. This standard was enacted in 2014 (L. 2014, ch. 25, § 1), applies to events on or after July 1, 2014, and was amended in 2024 (L. 2024, ch. 27, § 2). It exists separately from, and in addition to, the Kansas Police and Firemen's Retirement System (KP&F) pension presumption (KSA 74-4952) covered elsewhere in this dataset.",NA,https://www.iaff.org/presumptive-health/ks/,2026-08-07
KS,Kansas,cardiovascular,heart disease,law_enforcement,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,K.S.A. 74-4952,https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. The presumption applies to disability retirement claims, not WC claims. Same statute covers 'policeman or fire fighter.' Presumption applies after 5 years of credited service. Re-entry restriction after service-connected disability gap of 6+ months (must re-contribute 2 years before presumption re-activates). Part of KPERS pension system.",NA,https://www.iaff.org/presumptive-health/ks/,2026-05-23
KS,Kansas,respiratory,disease of the lung or respiratory tract,firefighter,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,K.S.A. 74-4952,https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. The presumption applies to disability retirement claims, not WC claims. Presumption applies after 5 years of credited service. Same re-entry restriction as cardiovascular row. Part of KPERS pension system.",NA,https://www.iaff.org/presumptive-health/ks/,2026-05-23
KS,Kansas,respiratory,disease of the lung or respiratory tract,law_enforcement,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,K.S.A. 74-4952,https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. The presumption applies to disability retirement claims, not WC claims. Same statute covers 'policeman or fire fighter.' Presumption applies after 5 years of credited service. Part of KPERS pension system.",NA,https://www.iaff.org/presumptive-health/ks/,2026-05-23
KS,Kansas,infectious,"bloodborne pathogens (as defined by K.A.R. 28-71 regulations cross-referenced in KSA 65-128, including HIV, hepatitis B, hepatitis C, and other pathogens transmitted through blood or body fluids)",firefighter,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,"K.S.A. 74-4952 (as amended by L. 2019, ch. 50 / HB 2031)",https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. HB 2031 (L. 2019, ch. 50) added bloodborne pathogens to K.S.A. 74-4952 effective July 1, 2019. Pathogen definition references K.A.R. 28-71 bloodborne pathogen regulations. Requires 5+ years of credited KPERS service. Rebuttable by preponderance of evidence.",NA,https://www.iaff.org/presumptive-health/ks/,2026-06-04
KS,Kansas,infectious,"bloodborne pathogens (as defined by K.A.R. 28-71 regulations cross-referenced in KSA 65-128, including HIV, hepatitis B, hepatitis C, and other pathogens transmitted through blood or body fluids)",law_enforcement,pension,TRUE,TRUE,5,NA,NA,NA,NA,NA,NA,"K.S.A. 74-4952 (as amended by L. 2019, ch. 50 / HB 2031)",https://ksrevisor.gov/statutes/chapters/ch74/074_049_0052.html,"NOTE: This benefit runs through the Kansas Police and Firemen's Retirement System (KP&F / KPERS pension track), not the workers' compensation system. Same statute covers 'policeman or fire fighter' (K.S.A. 74-4952). HB 2031 (L. 2019, ch. 50) added bloodborne pathogens effective July 1, 2019. Requires 5+ years of credited KPERS service.",NA,https://www.iaff.org/presumptive-health/ks/,2026-06-04
KY,Kentucky,cancer,"bladder cancer, brain cancer, colon cancer, non-Hodgkin's lymphoma, kidney cancer, liver cancer, lymphatic or haematopoietic cancer, prostate cancer, testicular cancer, skin cancer, cervical cancer, breast cancer",firefighter,lodd_only,TRUE,NA,5,NA,120,NA,FALSE,Cancer must develop and cause death within 10 years of separation from service,TRUE,KRS 61.315 (formerly .316–.315),https://apps.legislature.ky.gov/law/statutes/statute.aspx?id=50252,CRITICAL: This provision creates a line-of-duty DEATH BENEFIT presumption only — the statute explicitly states it does NOT create a WC presumption under KRS Chapter 342 and shall not be construed to do so. Conditions: firefighter for at least 5 consecutive years; cancer-related death within 10 years of separation; no tobacco use for 10 years prior to diagnosis; under age 65 at time of death; no pre-employment cancer diagnosis; exposed to IARC or NTP recognized carcinogen reasonably associated with the cancer. Rebuttability not explicitly stated for this benefit.,NA,https://www.iaff.org/presumptive-health/ky/,2026-05-23
KY,Kentucky,mental,post-traumatic stress injury / post-traumatic stress disorder,firefighter,statute,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,KRS 95A.220(5); 739 KAR 2:160 (implementing regulation),https://apps.legislature.ky.gov/law/statutes/statute.aspx?id=54186,"Covers full-time, career, and volunteer firefighters. Diagnosis must be made by a psychiatrist, psychologist, or licensed professional counselor (KRS 335.500-335.599), and the PTSD must be caused by an event or accumulation of events occurring in the course and scope of employment. The governing authority is KRS 95A.220(5) (created in 2021, amended in 2023) plus implementing regulation 739 KAR 2:160 (effective October 1, 2024). Current law imposes no time limit on the benefit itself -- only a $50,000 lifetime dollar cap under 739 KAR 2:160. This is a mental health treatment reimbursement program run through the Kentucky Fire Commission, not a traditional workers' compensation presumption. Stress injuries arising solely from a personnel action (transfer, promotion, termination) are not compensable.",NA,https://www.iaff.org/presumptive-health/ky/,2026-05-23
KY,Kentucky,mental,post-traumatic stress injury / post-traumatic stress disorder,firefighter_volunteer,statute,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,KRS 95A.220(5); 739 KAR 2:160 (implementing regulation),https://apps.legislature.ky.gov/law/statutes/statute.aspx?id=54186,"Explicitly covers volunteer firefighters. Same diagnosis and reimbursement structure as career firefighters. Mental health treatment reimbursement program through the Kentucky Fire Commission, not a WC compensability presumption. CORRECTED: no time limit on the benefit itself -- only a $50,000 lifetime dollar cap (739 KAR 2:160). The regulation carries a 7-year sunset (expires Oct. 1, 2031 unless readopted).","739 KAR 2:160's implementing regulation carries a 7-year sunset (expires October 1, 2031 unless readopted) -- worth monitoring ahead of the 2030-2031 legislative sessions, not an immediate concern",https://www.iaff.org/presumptive-health/ky/,2026-05-23
LA,Louisiana,cancer,"bladder, brain, colon, liver, pancreas, skin, kidney, gastrointestinal or reproductive tract cancers, leukemia, lymphoma, multiple myeloma, prostate cancer, testicular cancer, and any other cancer with statistically significant increased occupational risk",firefighter,statute,TRUE,TRUE,10,NA,60,"3 months per full year of service, max 60 months (pre-2023 termination); 120 months for qualifying long-service members (post-2023)",FALSE,"For firefighters terminating on or after Jan 1, 2023: 120-month post-termination window applies only to: (a) 10+ years service attaining age 55; (b) 20+ years service attaining age 50; (c) 25+ years service any age; (d) 10+ years service approved for disability retirement. Diagnosis must be prior to age 65 for post-2023 terminations.",NA,La. R.S. 33:2011,https://www.legis.la.gov/Legis/Law.aspx?d=89498,"Covers firefighters in classified service with 10+ years. Cancer limited to types caused by heat, smoke, radiation, or IARC-recognized known/suspected carcinogens. Two-tier post-termination window: pre-2023 terminations get 3 months/year up to 60 months; post-2023 terminations get 120 months for qualifying members (long service + age criteria). Age 65 cap on diagnosis for post-2023 terminations.",NA,https://www.iaff.org/presumptive-health/la/,2026-05-23
LA,Louisiana,cardiovascular,disease or infirmity of the heart,firefighter,statute,TRUE,TRUE,5,NA,NA,NA,FALSE,NA,NA,La. R.S. 33:2581,https://www.legis.la.gov/Legis/Law.aspx?d=89726,Covers classified fire service. Presumption is prima facie for disease/infirmity manifested any time after the first 5 years of employment. No explicit post-termination window stated. Member need not be on duty when stricken. Statute is separate from and does not affect R.S. 33:2011 (cancer) provisions.,NA,https://www.iaff.org/presumptive-health/la/,2026-05-23
LA,Louisiana,respiratory,disease or infirmity of the lungs,firefighter,statute,TRUE,TRUE,5,NA,NA,NA,FALSE,NA,NA,La. R.S. 33:2581,https://www.legis.la.gov/Legis/Law.aspx?d=89726,Same statute as cardiovascular row (R.S. 33:2581). Covers lung disease alongside heart disease in classified fire service. Presumption is prima facie after 5 years of employment. No explicit post-termination window stated.,NA,https://www.iaff.org/presumptive-health/la/,2026-05-23
LA,Louisiana,infectious,"Hepatitis B, Hepatitis C",firefighter,statute,TRUE,TRUE,2,NA,60,"3 months per full year of service, max 60 months",FALSE,Post-termination window commences with last actual date of service,NA,La. R.S. 33:1948,https://www.legis.la.gov/Legis/Law.aspx?d=89450,"Covers firefighters in classified service with 2+ years of service. Rebuttable by: (1) evidence meeting judicial standards, or (2) evidence that within 1 year of diagnosis member unlawfully used IV controlled substances, or lived in intimate relationship with a person diagnosed with Hep B or C.",NA,https://www.iaff.org/presumptive-health/la/,2026-05-23
